guid,article_char_len,format,status,error,rouge1_f,rouge2_f,rougeL_f,rougeL_delta_vs_baseline,compression_ratio,repetition_rate,cleaned_char_len,sentence_count,ingest_latency_sec,summarize_latency_sec,predicted_summary,ingest_exact_match,ingest_char_len_ratio,ingest_sentence_count_delta,ingest_rougeL_f,ingest_replacement_char_count
1241,2561,file_txt,ok,,0.38775510204081637,0.10416666666666667,0.24489795918367344,0.0,0.08043732916829363,0.02941176470588236,2561,22,0.0026946999999992727,0.0022508999999999446,"Nhân chuyến biểu_diễn của Hồ_Quỳnh_Hương ở Hà_Nội , fan club của nữ ca_sĩ đã tổ_chức buổi giao_lưu ấm_cúng với các fan thân_thiết nhất . Song_Ngư Nữ ca_sĩ Hồ_Quỳnh_Hương trong buổi giao_lưu với fan hâm_mộ .",True,1.0,0,1.0,0
1241,2561,file_docx,ok,,0.38775510204081637,0.10416666666666667,0.24489795918367344,0.0,0.08043732916829363,0.02941176470588236,2561,22,0.020747599999999977,0.0019767000000001644,"Nhân chuyến biểu_diễn của Hồ_Quỳnh_Hương ở Hà_Nội , fan club của nữ ca_sĩ đã tổ_chức buổi giao_lưu ấm_cúng với các fan thân_thiết nhất . Song_Ngư Nữ ca_sĩ Hồ_Quỳnh_Hương trong buổi giao_lưu với fan hâm_mộ .",True,1.0,0,1.0,0
1241,2561,file_pdf,ok,,0.37777777777777777,0.1590909090909091,0.24444444444444446,-0.0004535147392289718,0.06710885680842762,0.0,2563,99,0.010190399999999933,0.027713099999999713,"Fan c?ng lên k?_ho?ch
cùng H?_Qu?nh_H??ng t?_ch?c m?t chuy?n trao_t?ng quà cho nh?ng ng??i vô_gia_c? Ngoài_ra , sau T?t , m?t bu?i h?p fan v?i quy_mô l?n t?i Hà_N?i c?ng s?",False,1.0007809449433815,77,1.0,0
19076,3648,text_baseline,ok,,0.4832214765100671,0.24489795918367346,0.2684563758389262,0.0,0.08717105263157894,0.037735849056603765,3648,29,0.0002203000000005062,0.003972199999999759,"Sở Giao_thông Vận_tải tỉnh Thanh_Hoá vừa hoàn_thành cầu bộ_hành bắc qua đường_sắt tại nút giao_cắt từ quốc_lộ 1A rẽ vào quốc_lộ 217B , ở xã Quang_Trung , thị_xã Bỉm_Sơn . Mục_đích xây_dựng cầu nhằm phục_vụ cho việc đi_lại của người_dân xã Quang_Trung khi ngành đường_sắt thực_hiện đóng chắn nút giao đầu quốc_lộ 217B .",True,1.0,0,1.0,0
19076,3648,file_txt,ok,,0.4832214765100671,0.24489795918367346,0.2684563758389262,0.0,0.08717105263157894,0.037735849056603765,3648,29,0.003658499999999343,0.0040861000000003145,"Sở Giao_thông Vận_tải tỉnh Thanh_Hoá vừa hoàn_thành cầu bộ_hành bắc qua đường_sắt tại nút giao_cắt từ quốc_lộ 1A rẽ vào quốc_lộ 217B , ở xã Quang_Trung , thị_xã Bỉm_Sơn . Mục_đích xây_dựng cầu nhằm phục_vụ cho việc đi_lại của người_dân xã Quang_Trung khi ngành đường_sắt thực_hiện đóng chắn nút giao đầu quốc_lộ 217B .",True,1.0,0,1.0,0
19076,3648,file_docx,ok,,0.4832214765100671,0.24489795918367346,0.2684563758389262,0.0,0.08717105263157894,0.037735849056603765,3648,29,0.020118099999999473,0.003981200000000129,"Sở Giao_thông Vận_tải tỉnh Thanh_Hoá vừa hoàn_thành cầu bộ_hành bắc qua đường_sắt tại nút giao_cắt từ quốc_lộ 1A rẽ vào quốc_lộ 217B , ở xã Quang_Trung , thị_xã Bỉm_Sơn . Mục_đích xây_dựng cầu nhằm phục_vụ cho việc đi_lại của người_dân xã Quang_Trung khi ngành đường_sắt thực_hiện đóng chắn nút giao đầu quốc_lộ 217B .",True,1.0,0,1.0,0
19076,3648,file_pdf,ok,,0.48000000000000004,0.2926829268292683,0.304,0.03554362416107382,0.0684931506849315,0.0,3650,82,0.010592800000000402,0.02144139999999961,"cho vi?c ?i_l?i c?a ng??i_dân xã Quang_Trung khi ngành ???ng_s?t
th?c_hi?n ?óng ch?n nút giao ??u qu?c_l? Ngoài_ra theo ng??i_dân , v?_trí hai ?i?m lên xu?ng c?u_v??t
???ng_s?t ??t c?nh mép ???ng 1A và m?t tuy?n ???ng tránh khác khi?n ti?m_?n nguy_c?",False,1.000548245614035,53,1.0,0
13998,3637,text_baseline,ok,,0.6468401486988847,0.3670411985018727,0.3420074349442379,0.0,0.13967555677756394,0.024691358024691357,3637,21,0.00026840000000039055,0.002300100000000249,"Thanh_toán điện_tử được khuyến_khích bởi những hoạt_động thanh_toán này sẽ được ghi lại trên hệ_thống và từ đó nhà_chức_trách có_thể dễ_dàng kiểm_tra , giám_sát , cũng như bảo_vệ cho người dùng . Có_thể nói , sự nhập_cuộc vô_cùng mạnh_mẽ của hệ_thống ngân_hàng cùng sự phát_triển không ngừng của công_nghệ tạo điều_kiện cho người tiêu_dùng được trải nghiệm nhiều hơn các tiện_ích tài_chính hiện_đại với độ an_toàn , bảo_mật cao , từ đó dần thay_đổi thói_quen thanh_toán bằng tiền_mặt sang thanh_toán online .",True,1.0,0,1.0,0
13998,3637,file_txt,ok,,0.6468401486988847,0.3670411985018727,0.3420074349442379,0.0,0.13967555677756394,0.024691358024691357,3637,21,0.0032463000000007014,0.0022625000000005002,"Thanh_toán điện_tử được khuyến_khích bởi những hoạt_động thanh_toán này sẽ được ghi lại trên hệ_thống và từ đó nhà_chức_trách có_thể dễ_dàng kiểm_tra , giám_sát , cũng như bảo_vệ cho người dùng . Có_thể nói , sự nhập_cuộc vô_cùng mạnh_mẽ của hệ_thống ngân_hàng cùng sự phát_triển không ngừng của công_nghệ tạo điều_kiện cho người tiêu_dùng được trải nghiệm nhiều hơn các tiện_ích tài_chính hiện_đại với độ an_toàn , bảo_mật cao , từ đó dần thay_đổi thói_quen thanh_toán bằng tiền_mặt sang thanh_toán online .",True,1.0,0,1.0,0
13998,3637,file_docx,ok,,0.6468401486988847,0.3670411985018727,0.3420074349442379,0.0,0.13967555677756394,0.024691358024691357,3637,21,0.02103810000000017,0.0022908000000008144,"Thanh_toán điện_tử được khuyến_khích bởi những hoạt_động thanh_toán này sẽ được ghi lại trên hệ_thống và từ đó nhà_chức_trách có_thể dễ_dàng kiểm_tra , giám_sát , cũng như bảo_vệ cho người dùng . Có_thể nói , sự nhập_cuộc vô_cùng mạnh_mẽ của hệ_thống ngân_hàng cùng sự phát_triển không ngừng của công_nghệ tạo điều_kiện cho người tiêu_dùng được trải nghiệm nhiều hơn các tiện_ích tài_chính hiện_đại với độ an_toàn , bảo_mật cao , từ đó dần thay_đổi thói_quen thanh_toán bằng tiền_mặt sang thanh_toán online .",True,1.0,0,1.0,0
13998,3637,file_pdf,ok,,0.6557377049180328,0.27624309392265195,0.36065573770491804,0.018648302760680135,0.07007419620774938,0.0,3639,84,0.011016300000001422,0.02163720000000069,"ti?n_m?t trong t?ng ph??ng_ti?n thanh_toán là khá cao so v?i nhi?u n??c trên th?_gi?i , dù
c?_s?_h?_t?ng cho thanh_toán tr?c_tuy?n ?ã có nh?ng b??c phát_tri?n nh?t_??nh . , d?n t?i ng?i
thay_??i thói_quen truy?n_th?ng c?a mình - thanh_toán b?ng ti?n_m?t .",False,1.0005499037668408,63,1.0,0
4850,3213,text_baseline,ok,,0.6060606060606061,0.4,0.37878787878787873,0.0,0.08403361344537816,0.09756097560975607,3213,26,0.00019510000000089178,0.0029170999999994507,Tổng_thống Hàn_Quốc Roh_Moo_Hyun và phu_nhân trở_về Hàn_Quốc ( giữa ) sau hội_nghị thượng_đỉnh liên Triều lần 2 năm 2007 - Ảnh : NYT . Nhà_lãnh_đạo Triều_Tiên_Kim_Jong_Il đón_tiếp Tổng_thống Hàn_Quốc Roh_Moo_Hyun ( phải ) tại Bình_Nhưỡng ngày 2-10-2007 - Ảnh : REUTERS .,True,1.0,0,1.0,0
4850,3213,file_txt,ok,,0.6060606060606061,0.4,0.37878787878787873,0.0,0.08403361344537816,0.09756097560975607,3213,26,0.0032759999999996126,0.0031949000000004446,Tổng_thống Hàn_Quốc Roh_Moo_Hyun và phu_nhân trở_về Hàn_Quốc ( giữa ) sau hội_nghị thượng_đỉnh liên Triều lần 2 năm 2007 - Ảnh : NYT . Nhà_lãnh_đạo Triều_Tiên_Kim_Jong_Il đón_tiếp Tổng_thống Hàn_Quốc Roh_Moo_Hyun ( phải ) tại Bình_Nhưỡng ngày 2-10-2007 - Ảnh : REUTERS .,True,1.0,0,1.0,0
4850,3213,file_docx,ok,,0.6060606060606061,0.4,0.37878787878787873,0.0,0.08403361344537816,0.09756097560975607,3213,26,0.02054930000000077,0.003295899999999463,Tổng_thống Hàn_Quốc Roh_Moo_Hyun và phu_nhân trở_về Hàn_Quốc ( giữa ) sau hội_nghị thượng_đỉnh liên Triều lần 2 năm 2007 - Ảnh : NYT . Nhà_lãnh_đạo Triều_Tiên_Kim_Jong_Il đón_tiếp Tổng_thống Hàn_Quốc Roh_Moo_Hyun ( phải ) tại Bình_Nhưỡng ngày 2-10-2007 - Ảnh : REUTERS .,True,1.0,0,1.0,0
4850,3213,file_pdf,ok,,0.6585365853658537,0.375,0.36585365853658536,-0.012934220251293371,0.029548989113530325,0.0,3215,84,0.010359599999999247,0.020140399999998948,"t?_ch?c th??ng_??nh liên Tri?u l?n 2 t?i
Bình_Nh??ng . là m?t ?i?u_kho?n "" , T?ng_th?ng Roh nh?",False,1.0006224712107066,58,0.9985855728429985,0
19760,1719,text_baseline,ok,,0.6428571428571428,0.30434782608695654,0.3571428571428571,0.0,0.14136125654450263,0.475,1719,16,0.0001246000000012515,0.0010785000000002043,Tàu khách dân_sự đầu_tiên dự_kiến được đưa vào sử_dụng trong 2015 tạo thuận_lợi đi_lại giữa đất_liền và đảo Cồn_Cỏ . Hoàng_Táo Tàu khách dân_sự đầu_tiên dự_kiến được đưa vào sử_dụng trong 2015 tạo thuận_lợi đi_lại giữa đất_liền và đảo Cồn_Cỏ .,True,1.0,0,1.0,0
19760,1719,file_txt,ok,,0.6428571428571428,0.30434782608695654,0.3571428571428571,0.0,0.14136125654450263,0.475,1719,16,0.0018932000000013716,0.0011353999999990094,Tàu khách dân_sự đầu_tiên dự_kiến được đưa vào sử_dụng trong 2015 tạo thuận_lợi đi_lại giữa đất_liền và đảo Cồn_Cỏ . Hoàng_Táo Tàu khách dân_sự đầu_tiên dự_kiến được đưa vào sử_dụng trong 2015 tạo thuận_lợi đi_lại giữa đất_liền và đảo Cồn_Cỏ .,True,1.0,0,1.0,0
19760,1719,file_docx,ok,,0.6428571428571428,0.30434782608695654,0.3571428571428571,0.0,0.14136125654450263,0.475,1719,16,0.019796299999999434,0.0011175000000012147,Tàu khách dân_sự đầu_tiên dự_kiến được đưa vào sử_dụng trong 2015 tạo thuận_lợi đi_lại giữa đất_liền và đảo Cồn_Cỏ . Hoàng_Táo Tàu khách dân_sự đầu_tiên dự_kiến được đưa vào sử_dụng trong 2015 tạo thuận_lợi đi_lại giữa đất_liền và đảo Cồn_Cỏ .,True,1.0,0,1.0,0
19760,1719,file_pdf,ok,,0.6229508196721312,0.2833333333333333,0.3770491803278689,0.019906323185011787,0.11343804537521815,0.4838709677419355,1719,61,0.008158899999999747,0.008746199999999149,"??u_tiên d?_ki?n ???c ??a vào s?_d?ng trong 2015 t?o thu?n_l?i ?i_l?i gi?a ??t_li?n và ??o
C?n_C? ??u_tiên d?_ki?n ???c ??a vào s?_d?ng trong 2015 t?o thu?n_l?i ?i_l?i gi?a ??t_li?n và ??o C?n_C?",False,1.0,45,1.0,0
2581,3225,text_baseline,ok,,0.7100591715976331,0.4550898203592814,0.40236686390532544,0.0,0.09426356589147286,0.09999999999999998,3225,19,0.00024180000000129098,0.0021305999999992054,"Ngày 7-8 , đại_diện báo Tuổi_Trẻ tại Thanh_Hoá phối_hợp với Đảng_uỷ , UBND xã Na_Mèo , huyện Quan_Sơn đến bản Sa_Ná trao tiền của bạn_đọc báo Tuổi_Trẻ cho 34 hộ dân của bản bị mất nhà do đợt mưa_lũ vừa_qua . Người_dân bản Sa_Ná , xã Na_Mèo , huyện Quan_Sơn đi nhận hàng cứu_trợ ngày 7-8 - Ảnh : HÀ_ĐỒNG .",True,1.0,0,1.0,0
2581,3225,file_txt,ok,,0.7100591715976331,0.4550898203592814,0.40236686390532544,0.0,0.09426356589147286,0.09999999999999998,3225,19,0.0030983000000013305,0.0023028000000007154,"Ngày 7-8 , đại_diện báo Tuổi_Trẻ tại Thanh_Hoá phối_hợp với Đảng_uỷ , UBND xã Na_Mèo , huyện Quan_Sơn đến bản Sa_Ná trao tiền của bạn_đọc báo Tuổi_Trẻ cho 34 hộ dân của bản bị mất nhà do đợt mưa_lũ vừa_qua . Người_dân bản Sa_Ná , xã Na_Mèo , huyện Quan_Sơn đi nhận hàng cứu_trợ ngày 7-8 - Ảnh : HÀ_ĐỒNG .",True,1.0,0,1.0,0
2581,3225,file_docx,ok,,0.7100591715976331,0.4550898203592814,0.40236686390532544,0.0,0.09426356589147286,0.09999999999999998,3225,19,0.020876999999998702,0.0021190999999998184,"Ngày 7-8 , đại_diện báo Tuổi_Trẻ tại Thanh_Hoá phối_hợp với Đảng_uỷ , UBND xã Na_Mèo , huyện Quan_Sơn đến bản Sa_Ná trao tiền của bạn_đọc báo Tuổi_Trẻ cho 34 hộ dân của bản bị mất nhà do đợt mưa_lũ vừa_qua . Người_dân bản Sa_Ná , xã Na_Mèo , huyện Quan_Sơn đi nhận hàng cứu_trợ ngày 7-8 - Ảnh : HÀ_ĐỒNG .",True,1.0,0,1.0,0
2581,3225,file_pdf,ok,,0.5769230769230769,0.0980392156862745,0.28846153846153844,-0.11390532544378701,0.03594669972110319,0.0,3227,108,0.010843200000000053,0.030660199999999804,", h?_h?ng n?ng , ph?i vay_m??n ti?n c?a ng??i_thân tu s?a . , t?ng b??c ?n_??nh cu?c_s?ng "" - Anh Hà_V?n_B??i tâm_s?",False,1.0006201550387597,89,1.0,0
5590,2274,text_baseline,ok,,0.46391752577319584,0.13541666666666669,0.26804123711340205,0.0,0.17985927880386984,0.0117647058823529,2274,15,0.00015890000000062798,0.0011662999999995094,"Tuyên bố trước các nhà báo tại Bắc Kinh ngày 29-1 , ông Wen_Ku - một quan chức cấp cao của Bộ công nghiệp và Công nghệ thông_tin Trung_Quốc , chỉ trích các cáo buộc của Mỹ là "" bất công và vô đạo đức "" . Hãng tin AFP cho_biết Bộ Tư_pháp Mỹ ngày 28-1 đã công_bố 13 cáo_buộc chống lại bà Mạnh ( hiện đang được bảo_lãnh tại_ngoại ở Canada ) và 3 chi_nhánh liên_quan đến việc vi_phạm lệnh trừng_phạt Iran của Mỹ .",True,1.0,0,1.0,0
5590,2274,file_txt,ok,,0.46391752577319584,0.13541666666666669,0.26804123711340205,0.0,0.17985927880386984,0.0117647058823529,2274,15,0.00215689999999924,0.0011457999999997526,"Tuyên bố trước các nhà báo tại Bắc Kinh ngày 29-1 , ông Wen_Ku - một quan chức cấp cao của Bộ công nghiệp và Công nghệ thông_tin Trung_Quốc , chỉ trích các cáo buộc của Mỹ là "" bất công và vô đạo đức "" . Hãng tin AFP cho_biết Bộ Tư_pháp Mỹ ngày 28-1 đã công_bố 13 cáo_buộc chống lại bà Mạnh ( hiện đang được bảo_lãnh tại_ngoại ở Canada ) và 3 chi_nhánh liên_quan đến việc vi_phạm lệnh trừng_phạt Iran của Mỹ .",True,1.0,0,1.0,0
5590,2274,file_docx,ok,,0.46391752577319584,0.13541666666666669,0.26804123711340205,0.0,0.17985927880386984,0.0117647058823529,2274,15,0.020322300000000126,0.0013953999999998246,"Tuyên bố trước các nhà báo tại Bắc Kinh ngày 29-1 , ông Wen_Ku - một quan chức cấp cao của Bộ công nghiệp và Công nghệ thông_tin Trung_Quốc , chỉ trích các cáo buộc của Mỹ là "" bất công và vô đạo đức "" . Hãng tin AFP cho_biết Bộ Tư_pháp Mỹ ngày 28-1 đã công_bố 13 cáo_buộc chống lại bà Mạnh ( hiện đang được bảo_lãnh tại_ngoại ở Canada ) và 3 chi_nhánh liên_quan đến việc vi_phạm lệnh trừng_phạt Iran của Mỹ .",True,1.0,0,1.0,0
5590,2274,file_pdf,ok,,0.5151515151515151,0.12307692307692308,0.27272727272727276,0.004686035613870709,0.09762532981530343,0.0,2274,70,0.00876039999999989,0.015058299999999747,"tr??c các nhà báo t?i B?c Kinh ngày 29-1 , ông Wen_Ku - m?t quan ch?c c?p cao c?a B? Tr??ng_h?p c?a bà
M?nh ?ã gây ra m?t cu?c kh?ng_ho?ng l?n gi?a Ottawa và B?c_Kinh và liên_quan m?t_thi?t ??n Washington
do Canada b?t_gi?",False,1.0,55,1.0,0
14528,2931,text_baseline,ok,,0.5034965034965034,0.24647887323943662,0.2867132867132867,0.0,0.21392016376663256,0.02941176470588236,2931,17,0.00017479999999991946,0.0014333000000004148,"Do_vậy , bộ GTVT đề_nghị Uỷ_ban_nhân_dân tỉnh Quảng_Ninh chỉ_đạo Sở GTVT Quảng_Ninh khẩn_trương yêu_cầu nhà_đầu_tư , Công_ty_Cổ_phần BOT Bạch_Đằng chỉ_đạo các đơn_vị tư_vấn thiết_kế , tư_vấn chuyển_giao công_nghệ , tư_vấn giám_sát kiểm_tra hiện_trường nghiên_cứu , đánh_giá các yếu_tố kỹ_thuật của cầu , trắc dọc cầu , ổn_định trụ tháp , ứng suất dây văng … Về nguyên_nhân dẫn đến hiện_tượng lún võng , trao_đổi với báo Giao_Thông vào ngày 3/11 , ông Nguyễn_Tiến_Oánh , Phó tổng_giám_đốc Công_ty CP BOT cầu Bạch_Đằng lý_giải , đây không phải là tình_trạng lún võng do khai_thác mà là sự chênh_lệch cao_độ giữa các đốt đúc dầm .",True,1.0,0,1.0,0
14528,2931,file_txt,ok,,0.5034965034965034,0.24647887323943662,0.2867132867132867,0.0,0.21392016376663256,0.02941176470588236,2931,17,0.0028834999999993727,0.001621699999999393,"Do_vậy , bộ GTVT đề_nghị Uỷ_ban_nhân_dân tỉnh Quảng_Ninh chỉ_đạo Sở GTVT Quảng_Ninh khẩn_trương yêu_cầu nhà_đầu_tư , Công_ty_Cổ_phần BOT Bạch_Đằng chỉ_đạo các đơn_vị tư_vấn thiết_kế , tư_vấn chuyển_giao công_nghệ , tư_vấn giám_sát kiểm_tra hiện_trường nghiên_cứu , đánh_giá các yếu_tố kỹ_thuật của cầu , trắc dọc cầu , ổn_định trụ tháp , ứng suất dây văng … Về nguyên_nhân dẫn đến hiện_tượng lún võng , trao_đổi với báo Giao_Thông vào ngày 3/11 , ông Nguyễn_Tiến_Oánh , Phó tổng_giám_đốc Công_ty CP BOT cầu Bạch_Đằng lý_giải , đây không phải là tình_trạng lún võng do khai_thác mà là sự chênh_lệch cao_độ giữa các đốt đúc dầm .",True,1.0,0,1.0,0
14528,2931,file_docx,ok,,0.5034965034965034,0.24647887323943662,0.2867132867132867,0.0,0.21392016376663256,0.02941176470588236,2931,17,0.01982379999999928,0.0014878999999989873,"Do_vậy , bộ GTVT đề_nghị Uỷ_ban_nhân_dân tỉnh Quảng_Ninh chỉ_đạo Sở GTVT Quảng_Ninh khẩn_trương yêu_cầu nhà_đầu_tư , Công_ty_Cổ_phần BOT Bạch_Đằng chỉ_đạo các đơn_vị tư_vấn thiết_kế , tư_vấn chuyển_giao công_nghệ , tư_vấn giám_sát kiểm_tra hiện_trường nghiên_cứu , đánh_giá các yếu_tố kỹ_thuật của cầu , trắc dọc cầu , ổn_định trụ tháp , ứng suất dây văng … Về nguyên_nhân dẫn đến hiện_tượng lún võng , trao_đổi với báo Giao_Thông vào ngày 3/11 , ông Nguyễn_Tiến_Oánh , Phó tổng_giám_đốc Công_ty CP BOT cầu Bạch_Đằng lý_giải , đây không phải là tình_trạng lún võng do khai_thác mà là sự chênh_lệch cao_độ giữa các đốt đúc dầm .",True,1.0,0,1.0,0
14528,2931,file_pdf,ok,,0.594871794871795,0.25906735751295334,0.31794871794871793,0.03123543123543121,0.11664392905866303,0.0714285714285714,2932,65,0.010443499999999162,0.014533099999999521,"V?n_b?n ghi rõ , th?i_gian g?n ?ây , các ph??ng_ti?n truy?n_thông ph?n_ánh vi?c c?u B?ch_??ng sau khi
thông xe có hi?n_t??ng lún võng , không b?ng_ph?ng , ?nh_h??ng ??n an_toàn giao_thông khi các
ph??ng_ti?n tham_gia l?u_thông trên c?u v?i t?c_?? ( T?ng_h?p ) C?u B?ch_??ng xu?t_hi?n hi?n_t??ng lún
võng , m?t th?ng_b?ng ( ?nh : Pháp_lu?t TP.",False,1.0003411804844762,48,1.0,0
18313,2770,text_baseline,ok,,0.4589041095890411,0.3241379310344828,0.32191780821917804,0.0,0.2263537906137184,0.053097345132743334,2770,19,0.00018400000000085015,0.0017610000000001236,"Trong kỳ điều_hành giá mới nhất ngày 4-1 , bảng công_bố giá cơ_sở và giá bán_lẻ các mặt_hàng xăng_dầu do liên_bộ Tài_chính - Công_thương đưa ra , chỉ có giá của xăng E5 cùng các mặt_hàng dầu mà chưa cập_nhật thêm giá bán của mặt_hàng xăng A 95 . Đồng_tình với việc Nhà_nước phải công_bố giá cơ_sở xăng A95 , ông Ngô_Trí_Long - chuyên_gia về giá - cho_rằng do xăng là mặt_hàng thiết_yếu , vật_tư chiến_lược phục_vụ hoạt_động sản_xuất kinh_doanh , đồng_thời còn là mặt_hàng bình_ổn giá của Nhà_nước , nên nếu Nhà_nước buông , không quản_lý giá đối_với xăng A95 mà để các thương_nhân tự định sẽ gây thiệt_hại cho người tiêu_dùng .",True,1.0,0,1.0,0
